cruise_id,station,lat_dec,lon_dec,station_type
WS22022,59,25.1665,81.4895,F
WS22072,59,25.1665,81.4893,F
WS22141,59,25.1664,81.4892,F
WB22215,59,25.1667,81.4896,F
WS22281,59,25.1677,81.4892,F
WS22337,59,25.1675,81.4927,F
WS23011,59,25.1647,81.4903,F
WS23061,59,25.1663,81.4919,F
HG23138,59,25.167,81.4898,F
WS23203,59,25.1668,81.4896,F
WS23259,59,25.1672,81.4895,F
HG23314,59,25.167,81.4917,F
HG24013,59,25.167,81.4912,F
HG24062,59,25.167,81.4908,F
WS24139,59,25.1673,81.4904,F
WS24258,59,25.1666,81.4902,F
WS24314,59,25.1668,81.49,F
WS14335,6,25.0657,80.3148,F
WS15103,6,25.0656,80.3146,F
WS15148,6,25.0645,80.3127,F
WS15208,6,25.0643,80.3153,C
WS15264,6,25.0643,80.3153,F
WS15320,6,25.0645,80.314,F
WS16004,6,25.0515,80.3127,F
WS16074,6,25.0643,80.3129,F
WS16130,6,25.0649,80.3145,F
WS16207,6,25.065,80.3144,F
WS16263,6,25.0649,80.3151,F
WS17030,6,25.0649,80.3148,F
WS17170,6,25.0652,80.3146,F
WS17212,6,25.0648,80.3147,F
WS17282,6,25.0634,80.3154,C
SV18067,6,25.0649,80.315,F
SV18173,6,25.0638,80.3135,F
WS18218,6,25.0676,80.3178,F
WS18351,6,25.0651,80.3148,F
WS19210,6,25.0633,80.315,F
WS19266,6,25.0632,80.3137,F
WS19322,6,25.0647,80.3152,F
WS20006,6,25.0613,80.3092,F
WS20279,6,25.0663,80.3173,F
WS20342,6,25.0637,80.3133,F
WS21032,6,25.0638,80.3143,F
WS21093,6,25.0648,80.315,F
WS21151,6,25.0644,80.3134,F
WS21278,6,25.0644,80.3145,F
WS21338,6,25.0639,80.3155,F
WS22022,6,25.0638,80.316,F
WS22072,6,25.0637,80.316,F
WB22215,6,25.0645,80.314,F
WS22281,6,25.0802,80.314,F
WS22337,6,25.065,80.3158,F
WS23011,6,25.0636,80.3159,F
WS23061,6,25.0649,80.3141,F
HG23138,6,25.064,80.3135,F
WS23203,6,25.0648,80.3146,F
WS23259,6,25.065,80.3153,F
HG23314,6,25.0623,80.3126,F
HG24013,6,25.0646,80.3142,F
HG24062,6,25.0647,80.3146,F
WS24139,6,25.0659,80.3159,F
WS24205,6,25.0645,80.3144,F
WS24258,6,25.0652,80.3156,F
WS24314,6,25.063,80.3162,F
WS14335,6.5,25.0487,80.2882,F
WS15103,6.5,25.0481,80.2862,F
WS15148,6.5,25.0481,80.2871,F
WS15208,6.5,25.0484,80.2864,C
WS15264,6.5,25.0486,80.2856,F
WS15320,6.5,25.0484,80.2864,F
WS16004,6.5,25.0483,80.2873,F
WS16074,6.5,25.0484,80.2875,F
WS16130,6.5,25.0486,80.2872,F
WS16207,6.5,25.0479,80.2866,F
WS16263,6.5,25.0474,80.2853,F
WS17030,6.5,25.0486,80.2874,F
WS17170,6.5,25.0487,80.2879,F
WS17212,6.5,25.0474,80.2863,F
WS17282,6.5,25.0479,80.289,C
SV18067,6.5,25.048,80.2873,F
SV18173,6.5,25.0489,80.2871,F
WS18218,6.5,25.0499,80.2892,F
WS18351,6.5,25.0481,80.2878,F
WS19210,6.5,25.062,80.2829,F
WS19266,6.5,25.052,80.287,F
WS19322,6.5,25.0487,80.2888,F
WS20006,6.5,25.0483,80.2878,F
WS20279,6.5,25.0488,80.2895,F
WS20342,6.5,25.0535,80.2938,F
WS21032,6.5,25.0475,80.2888,F
WS21093,6.5,25.048,80.2877,F
WS21151,6.5,25.0463,80.2878,F
WS21278,6.5,25.0493,80.2862,F
WS21338,6.5,25.0493,80.2858,F
WS22022,6.5,25.0489,80.288,F
WS22072,6.5,25.0522,80.2862,C
WS22141,6.5,25.0483,80.2871,F
WB22215,6.5,25.0488,80.288,F
WS22281,6.5,25.0489,80.286,F
WS22337,6.5,25.0485,80.2892,F
WS23011,6.5,25.0507,80.2912,F
WS23061,6.5,25.0529,80.29,F
HG23138,6.5,25.0464,80.2881,F
WS23203,6.5,25.0481,80.2894,F
WS23259,6.5,25.0487,80.2877,F
HG23314,6.5,25.0466,80.2906,F
HG24013,6.5,25.0474,80.2892,F
HG24062,6.5,25.0476,80.2887,F
WS24139,6.5,25.0494,80.2885,F
WS24205,6.5,25.05,80.2887,F
WS24258,6.5,25.0493,80.2885,F
WS24314,6.5,25.0456,80.2975,F
WS14335,60,25.1667,81.3374,C
WS15103,60,25.1665,81.3334,C
WS15148,60,25.1667,81.334,C
WS15208,60,25.1668,81.3347,C
WS15264,60,25.1667,81.3326,C
WS15320,60,25.1669,81.3354,C
WS16004,60,25.1668,81.3347,C
WS16074,60,25.1666,81.3361,C
WS16130,60,25.1665,81.3355,C
WS16207,60,25.1664,81.3363,C
WS16263,60,25.1668,81.3361,C
WS16319,60,25.1663,81.3363,C
WS17030,60,25.1666,81.3355,C
WS17086,60,25.1654,81.336,C
WS17170,60,25.1671,81.3372,C
WS17212,60,25.1664,81.3363,C
WS17282,60,25.168,81.3368,C
WS18008,60,25.1664,81.3359,C
SV18067,60,25.1673,81.338,C
WS18120,60,25.1683,81.3358,F
SV18173,60,25.1661,81.3354,C
WS18218,60,25.1671,81.3357,C
WS18285,60,25.1661,81.3369,C
WS19028,60,25.1659,81.3341,C
WS19119,60,25.1678,81.3345,C
WS19210,60,25.1662,81.3346,C
WS19266,60,25.1667,81.3358,C
WS19322,60,25.1662,81.3323,C
WS20006,60,25.1667,81.3358,C
WS20231,60,25.1688,81.3362,C
WS20279,60,25.1693,81.3372,C
WS20342,60,25.1648,81.3362,C
WS21032,60,25.1653,81.3365,C
WS21093,60,25.1663,81.3363,C
WS21151,60,25.1671,81.338,C
WS21212,60,25.167,81.3348,C
WS21278,60,25.1655,81.3362,C
WS21338,60,25.1664,81.3364,C
WS22022,60,25.1663,81.3364,C
WS22072,60,25.1651,81.3423,C
WS22141,60,25.1666,81.3405,C
WB22215,60,25.1679,81.3332,C
WS22281,60,25.1676,81.3359,C
WS22337,60,25.1653,81.3385,C
WS23011,60,25.166,81.337,C
WS23061,60,25.1683,81.336,C
HG23138,60,25.1666,81.3344,C
WS23203,60,25.1667,81.3368,C
WS23259,60,25.1663,81.3363,C
HG23314,60,25.1671,81.3365,C
HG24013,60,25.1673,81.3367,C
HG24062,60,25.1672,81.3364,C
WS24139,60,25.167,81.3378,C
WS24205,60,25.1667,81.3372,C
WS24258,60,25.1669,81.3327,C
WS24314,60,25.1666,81.3386,C
WS14335,61,25.1666,81.275,C
WS15103,61,25.1665,81.2738,C
WS15148,61,25.1674,81.2742,C
WS15208,61,25.1674,81.2734,F
WS15264,61,25.1668,81.2744,F
WS15320,61,25.1668,81.2744,F
WS16004,61,25.1667,81.275,F
WS16074,61,25.1662,81.2755,F
WS16130,61,25.1669,81.2745,F
WS16207,61,25.1673,81.275,F
WS16263,61,25.1666,81.275,F
WS16319,61,25.1666,81.2749,F
WS17030,61,25.167,81.2775,F
WS17086,61,25.1666,81.2752,F
WS17170,61,25.1668,81.2782,F
WS17212,61,25.1664,81.2766,F
WS17282,61,25.1665,81.2752,C
WS18008,61,25.1661,81.2757,F
SV18067,61,25.1667,81.2772,F
WS18120,61,25.1663,81.2743,F
SV18173,61,25.167,81.2759,F
WS18218,61,25.166,81.2767,F
WS18285,61,25.1667,81.2724,F
WS19028,61,25.1673,81.2738,F
WS19119,61,25.166,81.2748,F
WS19210,61,25.167,81.2784,F
WS19266,61,25.1665,81.2745,F
WS19322,61,25.167,81.2728,F
WS20006,61,25.166,81.2768,F
WS20231,61,25.1668,81.2748,F
WS20279,61,25.1658,81.2693,F
WS20342,61,25.1672,81.2717,F
WS21032,61,25.1665,81.2737,F
WS21093,61,25.1667,81.271,F
WS21151,61,25.1675,81.2728,F
WS21212,61,25.1663,81.2758,F
WS21278,61,25.1662,81.2756,F
WS21338,61,25.1662,81.2758,F
WS22022,61,25.1664,81.2761,F
WS22072,61,25.1667,81.2747,F
WS22141,61,25.1661,81.2745,F
WB22215,61,25.1669,81.2748,F
WS22281,61,25.1666,81.2745,F
WS22337,61,25.1669,81.2737,F
WS23011,61,25.1666,81.2775,F
WS23061,61,25.1668,81.2772,F
HG23138,61,25.167,81.276,F
WS23203,61,25.1662,81.2745,F
WS23259,61,25.1663,81.309,F
HG23314,61,25.167,81.2755,F
HG24013,61,25.167,81.2761,F
HG24062,61,25.167,81.2737,F
WS24139,61,25.167,81.2758,F
WS24205,61,25.166,81.2742,F
WS24258,61,25.1665,81.2754,F
WS24314,61,25.1666,81.275,F
WS14335,62,25.1661,81.2353,C
WS15103,62,25.1671,81.2323,C
WS15148,62,25.1669,81.2355,C
WS15208,62,25.1666,81.2345,C
WS15264,62,25.1666,81.2356,F
WS15320,62,25.1668,81.2348,F
WS16004,62,25.1667,81.235,F
WS16074,62,25.1664,81.2356,C
WS16130,62,25.1666,81.2349,C
WS16207,62,25.1667,81.2351,C
WS16263,62,25.1665,81.2345,C
WS16319,62,25.1665,81.233,C
WS17030,62,25.1668,81.2345,C
WS17086,62,25.1672,81.2352,C
WS17170,62,25.17,81.2378,C
WS17212,62,25.1662,81.2348,C
WS17282,62,25.1668,81.2349,C
WS18008,62,25.1671,81.2348,C
SV18067,62,25.1666,81.2354,C
WS18120,62,25.1668,81.2376,C
SV18173,62,25.1662,81.2357,C
WS18218,62,25.1667,81.2328,C
WS18285,62,25.1667,81.2335,F
WS19028,62,25.1677,81.2297,F
WS19119,62,25.1662,81.2376,F
WS19210,62,25.167,81.2345,F
WS19266,62,25.1672,81.2388,F
WS19322,62,25.166,81.236,F
WS20006,62,25.1662,81.2333,F
WS20231,62,25.167,81.2397,F
WS20279,62,25.166,81.2387,F
WS20342,62,25.1668,81.2343,F
WS21032,62,25.1663,81.2357,F
WS21093,62,25.1662,81.234,F
WS21151,62,25.167,81.2375,F
WS21212,62,25.1661,81.235,F
WS21278,62,25.1664,81.2352,F
WS21338,62,25.1662,81.2338,F
WS22022,62,25.1666,81.2357,F
WS22072,62,25.167,81.2352,F
WS22141,62,25.1667,81.2327,F
WB22215,62,25.1667,81.241,F
WS22281,62,25.1665,81.2353,F
WS22337,62,25.1668,81.2363,F
WS23011,62,25.1677,81.2374,F
WS23061,62,25.1668,81.2338,F
HG23138,62,25.167,81.2339,F
WS23203,62,25.1667,81.235,F
WS23259,62,25.1665,81.2355,F
HG23314,62,25.1669,81.2361,F
HG24013,62,25.167,81.236,F
HG24062,62,25.167,81.2362,F
WS24139,62,25.167,81.686,F
WS24205,62,25.1665,81.2356,F
WS24258,62,25.1665,81.2352,F
WS24314,62,25.1669,81.2355,F
WS14335,63,25.1663,81.1999,C
WS15103,63,25.1653,81.1982,C
WS15148,63,25.1673,81.2012,C
WS15208,63,25.1674,81.198,F
WS15264,63,25.1662,81.1993,F
WS15320,63,25.1667,81.2001,F
WS16004,63,25.1665,81.1982,F
WS16074,63,25.1667,81.2006,F
WS16130,63,25.1671,81.1996,F
WS16207,63,25.1669,81.1993,F
WS16263,63,25.167,81.2008,F
WS16319,63,25.1666,81.1835,F
WS17030,63,25.1662,81.2,F
WS17086,63,25.1672,81.2023,F
WS17170,63,25.1663,81.201,F
WS17212,63,25.1665,81.2008,F
WS17282,63,25.1668,81.2006,C
WS18008,63,25.1671,81.2006,F
WS18120,63,25.1661,81.1978,F
SV18173,63,25.1659,81.199,F
WS18218,63,25.1667,81.2019,F
WS18285,63,25.1668,81.2041,F
WS19028,63,25.1671,81.2,F
WS19119,63,25.1662,81.2005,F
WS19210,63,25.167,81.1992,F
WS19266,63,25.1665,81.2032,F
WS19322,63,25.1668,81.1995,F
WS20006,63,25.1662,81.2005,F
WS20231,63,25.1682,81.2158,C
WS20279,63,25.1662,81.2005,F
WS20342,63,25.1663,81.1977,F
WS21032,63,25.1658,81.1983,F
WS21093,63,25.1662,81.199700000000007,F
WS21151,63,25.1662,81.2201,F
WS21212,63,25.166,81.2166,F
WS21278,63,25.1668,81.2001,F
WS21338,63,25.166,81.2019,F
WS22022,63,25.1666,81.2012,F
WS22072,63,25.1666,81.1999,F
WS22141,63,25.1668,81.2001,F
WS22281,63,25.1664,81.1999,F
WS22337,63,25.1666,81.2,F
WS23011,63,25.1669,81.2015,F
WS23061,63,25.1668,81.1986,F
HG23138,63,25.167,81.1995,F
WS23203,63,25.1663,81.2002,F
WS23259,63,25.1666,81.2,F
HG23314,63,25.1669,81.2012,F
HG24013,63,25.167,81.2011,F
HG24062,63,25.167,81.1995,F
WS24139,63,25.1664,81.2004,F
WS24205,63,25.167,81.2016,F
WS24258,63,25.1666,81.2008,F
WS24314,63,25.1665,81.2002,F
WS14335,64,25.1661,81.1562,C
WS15103,64,25.1649,81.1566,C
WS15148,64,25.1668,81.1563,C
WS15208,64,25.1657,81.1572,C
WS15264,64,25.1507,81.1554,C
WS15320,64,25.1654,81.1557,C
WS16004,64,25.1658,81.156,C
WS16074,64,25.1676,81.1696,C
WS16130,64,25.1671,81.1641,C
WS16207,64,25.1665,81.1583,C
WS16263,64,25.1658,81.1577,C
WS16319,64,25.1665,81.1568,C
WS17086,64,25.1665,81.1575,C
WS17170,64,25.17,81.1808,C
WS17212,64,25.1659,81.159,C
WS17282,64,25.1661,81.1579,C
WS18008,64,25.1665,81.159,C
SV18173,64,25.1657,81.1578,C
WS18218,64,25.1663,81.1567,C
WS19028,64,25.1668,81.158,C
WS19119,64,25.1667,81.1645,F
WS19322,64,25.1657,81.1578,C
WS20006,64,25.1647,81.1575,C
WS20279,64,25.1652,81.1657,C
WS20342,64,25.1657,81.1595,C
WS21032,64,25.1658,81.1647,C
WS21093,64,25.1657,81.1597,C
WS21151,64,25.1648,81.161,C
WS21212,64,25.1652,81.1617,C
WS21278,64,25.1647,81.1585,C
WS21338,64,25.1656,81.1588,C
WS22022,64,25.1656,81.1597,C
WS22072,64,25.1654,81.1578,C
WS22141,64,25.1666,81.1606,C
WS22281,64,25.1662,81.1622,C
WS22337,64,25.165,81.1602,C
WS23011,64,25.1659,81.1613,C
WS23061,64,25.1665,81.1572,C
HG23138,64,25.1665,81.1572,C
WS23203,64,25.1663,81.1566,C
WS23259,64,25.1665,81.1564,C
HG23314,64,25.167,81.1572,C
HG24013,64,25.167,81.1576,C
HG24062,64,25.1653,81.1609,C
WS24139,64,25.1667,81.1626,C
WS24205,64,25.1674,81.1668,C
WS24258,64,25.1658,81.1665,C
WS24314,64,25.1635,81.1651,C
WS14335,65,25.0993,81.0914,C
WS15103,65,25.1012,81.093,C
WS15148,65,25.1015,81.0926,C
WS15208,65,25.1011,81.0925,C
WS15264,65,25.1014,81.092,C
WS15320,65,25.1004,81.0922,C
WS16004,65,25.0846,81.0929,C
WS16074,65,25.1028,81.097,C
WS16130,65,25.1006,81.0922,C
WS16207,65,25.0982,81.0964,C
WS16263,65,25.1001,81.0952,C
WS16319,65,25.1009,81.0933,C
WS17030,65,25.0906,81.0995,C
WS17086,65,25.1004,81.0931,C
WS17170,65,25.0978,81.0989,C
WS17212,65,25.1002,81.0943,C
WS17282,65,25.1014,81.0937,C
WS18008,65,25.0984,81.0957,C
WS18120,65,25.0985,81.0972,C
SV18173,65,25.1007,81.0928,C
WS18218,65,25.1014,81.0938,C
WS19028,65,25.0983,81.0962,F
WS19119,65,25.0982,81.0962,C
WS19210,65,25.098,81.0952,C
WS19322,65,25.1003,81.0945,C
WS20006,65,25.101,81.0955,C
WS20279,65,25.0998,81.0983,C
WS20342,65,25.093,81.0968,F
WS21032,65,25.0997,81.0922,C
WS21093,65,25.0895,81.0978,C
WS21151,65,25.0982,81.0953,C
WS21212,65,25.0979,81.0951,C
WS21278,65,25.0955,81.0959,C
WS21338,65,25.0949,81.0971,C
WS22022,65,25.0966,81.0975,C
WS22072,65,25.0965,81.0952,C
WS22141,65,25.0955,81.0984,C
WS22281,65,25.0963,81.0974,C
WS22337,65,25.098,81.0945,C
WS23011,65,25.096,81.0962,C
WS23061,65,25.0951,81.098,C
HG23138,65,25.1013,81.0928,C
WS23203,65,25.0926,81.0994,C
WS23259,65,25.0932,81.1021,C
HG23314,65,25.1022,81.0939,C
HG24013,65,25.1018,81.0926,C
HG24062,65,25.1016,81.0928,C
WS24139,65,25.0946,81.103,C
WS24205,65,25.0938,81.1051,C
WS24258,65,25.0915,81.1011,C
WS24314,65,25.0931,81.1008,C
WS14335,66,25.068,81.1096,C
WS15103,66,25.0662,81.1076,C
WS15148,66,25.0684,81.1082,C
WS15208,66,25.0682,81.1086,F
WS15264,66,25.0686,81.1082,F
WS15320,66,25.0672,81.1084,F
WS16004,66,25.0675,81.1085,F
WS16074,66,25.0691,81.1082,F
WS16130,66,25.0683,81.1079,F
WS16207,66,25.0685,81.1082,F
WS16263,66,25.0689,81.1078,F
WS16319,66,25.068,81.107,F
WS17030,66,25.0676,81.1101,F
WS17086,66,25.0682,81.1081,F
WS17170,66,25.0708,81.1075,F
WS17212,66,25.0693,81.1084,F
WS17282,66,25.0687,81.1085,C
WS18008,66,25.0716,81.1079,F
WS18120,66,25.0537,81.1173,F
SV18173,66,25.0684,81.1082,F
WS18218,66,25.0717,81.1068,F
WS19028,66,25.0675,81.1088,F
WS19119,66,25.0713,81.108,F
WS19210,66,25.07,81.1087,F
WS19266,66,25.065,81.107,F
WS19322,66,25.0678,81.1095,F
WS20006,66,25.0692,81.1092,F
WS20279,66,25.0618,81.112,F
WS20342,66,25.0652,81.1095,F
WS21032,66,25.0677,81.1083,F
WS21093,66,25.067,81.1087,F
WS21151,66,25.0721,81.1089,F
WS21212,66,25.0712,81.1084,F
WS21278,66,25.0672,81.1091,F
WS21338,66,25.0674,81.1102,F
WS22022,66,25.0667,81.109,F
WS22072,66,25.0675,81.1085,F
WS22141,66,25.069,81.1099,F
WS22281,66,25.0684,81.1097,F
WS22337,66,25.0693,81.108,F
WS23011,66,25.0697,81.1098,F
WS23061,66,25.0682,81.1107,F
HG23138,66,25.0692,81.1075,F
WS23203,66,25.0685,81.1096,F
WS23259,66,25.068,81.1091,F
HG23314,66,25.0685,81.108,F
HG24013,66,25.0692,81.1079,F
HG24062,66,25.0628,81.1107,F
WS24139,66,25.0694,81.1079,F
WS24205,66,25.0694,81.1093,F
WS24258,66,25.0682,81.1088,F
WS24314,66,25.0694,81.11,F
WS14335,67,25.0293,81.127,C
WS15103,67,25.0294,81.1274,C
WS15148,67,25.0312,81.1274,C
WS15208,67,25.0304,81.1268,F
WS15264,67,25.0296,81.1265,F
WS15320,67,25.0286,81.1267,F
WS16004,67,25.0298,81.1276,F
WS16074,67,25.0308,81.1273,F
WS16130,67,25.03,81.1268,F
WS16207,67,25.0302,81.1262,F
WS16263,67,25.0308,81.1261,F
WS16319,67,25.0301,81.1277,F
WS17030,67,25.0312,81.1282,F
WS17086,67,25.0295,81.1265,F
WS17170,67,25.0307,81.1274,F
WS17212,67,25.03,81.1273,F
WS17282,67,25.03,81.1268,C
WS18008,67,25.0314,81.1268,F
SV18067,67,25.0298,81.1266,F
WS18120,67,25.0289,81.1242,F
SV18173,67,25.032,81.128,F
WS18218,67,25.0283,81.1276,F
WS19028,67,25.0298,81.1252,F
WS19119,67,25.0335,81.1244,F
WS19210,67,25.0293,81.1273,F
WS19266,67,25.0303,81.1255,F
WS19322,67,25.03,81.1248,F
WS20006,67,25.0255,81.1282,F
WS20279,67,25.0312,81.125,F
WS20342,67,25.0288,81.1265,F
WS21032,67,25.0307,81.127,F
WS21093,67,25.0293,81.1265,F
WS21151,67,25.0305,81.1276,F
WS21212,67,25.0315,81.1269,F
WS21278,67,25.0308,81.1263,F
WS21338,67,25.031,81.1272,F
WS22022,67,25.0309,81.1268,F
WS22072,67,25.0292,81.1268,F
WS22141,67,25.0297,81.1253,F
WS22281,67,25.0296,81.126,F
WS22337,67,25.0305,81.1262,F
WS23011,67,25.0293,81.1246,F
WS23061,67,25.0299,81.1291,F
HG23138,67,25.0312,81.1266,F
WS23203,67,25.0302,81.1265,F
WS23259,67,25.0299,81.1266,F
HG23314,67,25.0313,81.1264,F
HG24013,67,25.031,81.1265,F
HG24062,67,25.0301,81.127,F
WS24139,67,25.0307,81.1261,F
WS24205,67,25.0288,81.1338,F
WS24258,67,25.0303,81.1262,F
WS24314,67,25.0301,81.1266,F
WS14335,68,24.9279,81.1677,C
WS15103,68,24.9293,81.1683,C
WS15148,68,24.93,81.1653,C
WS15208,68,24.9297,81.1691,C
WS15264,68,24.9299,81.1676,C
WS15320,68,24.9277,81.1666,C
WS16004,68,24.9284,81.1666,C
WS16074,68,24.9311,81.1652,C
WS16130,68,24.9314,81.1651,C
WS16207,68,24.9297,81.1667,C
WS16263,68,24.93,81.1664,C
WS16319,68,24.9303,81.1653,C
WS17030,68,24.9299,81.1661,C
WS17086,68,24.9303,81.1656,C
WS17170,68,24.9319,81.1665,C
WS17212,68,24.9297,81.1666,C
WS17282,68,24.9296,81.1664,C
WS18008,68,24.9298,81.1664,C
SV18067,68,24.9296,81.1682,C
WS18120,68,24.9349,81.1631,C
SV18173,68,24.9296,81.1682,C
WS18218,68,24.9299,81.1688,C
WS18285,68,24.9273,81.168,C
WS19028,68,24.9286,81.1673,F
WS19119,68,24.9317,81.1671,C
WS19210,68,24.9298,81.1658,C
WS19266,68,24.9297,81.1668,C
WS19322,68,24.9302,81.1668,C
WS20006,68,24.9297,81.169,C
WS20231,68,24.9307,81.1653,C
WS20279,68,24.931,81.1667,C
WS20342,68,24.9285,81.1668,C
WS21032,68,24.9287,81.1663,C
WS21093,68,24.9317,81.166,C
WS21151,68,24.9299,81.167,C
WS21212,68,24.9299,81.1667,C
WS21278,68,24.9324,81.1669,C
WS21338,68,24.9307,81.1636,C
WS22022,68,24.9306,81.167,C
WS22072,68,24.9294,81.1676,C
WS22141,68,24.9319,81.1655,C
WB22215,68,24.9312,81.1702,C
WS22281,68,24.9289,81.1664,C
WS22337,68,24.9308,81.1663,C
WS23011,68,24.9325,81.1648,C
WS23061,68,24.9309,81.167,C
HG23138,68,24.9305,81.1667,C
WS23203,68,24.9316,81.1696,C
WS23259,68,24.9297,81.1688,C
HG23314,68,24.9304,81.1668,C
HG24013,68,24.9297,81.167,C
HG24062,68,24.9299,81.167,C
WS24139,68,24.9327,81.1642,C
WS24205,68,24.9327,81.1703,C
WS24258,68,24.9291,81.1661,C
WS24314,68,24.9319,81.1682,C
WS14335,69,24.9295,81.0946,C
WS15103,69,24.9299,81.094,C
WS15148,69,24.9299,81.0949,C
WS15208,69,24.9304,81.0947,F
WS15264,69,24.9302,81.0846,F
WS15320,69,24.9274,81.0963,F
WS16004,69,24.93,81.0949,F
WS16074,69,24.9303,81.0928,F
WS16207,69,24.9299,81.0954,F
WS16263,69,24.9299,81.096,F
WS16319,69,24.9306,81.0937,F
WS17030,69,24.9319,81.0956,F
WS17086,69,24.9302,81.0959,F
WS17170,69,24.9307,81.0947,F
WS17212,69,24.93,81.0952,F
WS17282,69,24.9299,81.0955,C
WS18008,69,24.9297,81.093,F
WS18120,69,24.9299,81.0918,F
SV18173,69,24.9303,81.0928,F
WS18218,69,24.9282,81.0957,F
WS19119,69,24.9308,81.0943,F
WS20279,69,24.9295,81.0983,F
WS21032,69,24.931,81.0953,F
WS21093,69,24.9322,81.0913,F
WS21151,69,24.9293,81.0984,F
WS21212,69,24.9292,81.0959,F
WS21278,69,24.9311,81.0947,F
WS21338,69,24.9302,81.0957,F
WS22022,69,24.9301,81.093,F
WS22072,69,24.9302,81.0962,F
WS22281,69,24.9299,81.0949,F
WS22337,69,24.9294,81.0957,F
WS23011,69,24.93,81.0956,F
WS23061,69,24.9293,81.0932,F
HG23138,69,24.93,81.0937,F
WS23203,69,24.9304,81.0952,F
HG23314,69,24.93,81.0968,F
HG24013,69,24.93,81.0952,F
HG24062,69,24.9296,81.0988,F
WS24139,69,24.9298,81.0955,F
WS24258,69,24.9301,81.0958,F
WS24314,69,24.9297,81.095,F
WS14335,7,24.8129,80.7488,F
WS15103,7,24.8206,80.7538,C
WS15148,7,24.8159,80.7549,C
WS15208,7,24.8158,80.7535,C
WS15264,7,24.8186,80.7531,C
WS15320,7,24.8199,80.7541,C
WS16004,7,24.8197,80.7529,C
WS16074,7,24.8182,80.7544,C
WS16130,7,24.8177,80.7558,C
WS16207,7,24.8163,80.7538,C
WS16263,7,24.8165,80.7559,C
WS16319,7,24.8171,80.7558,C
WS17030,7,24.8165,80.7551,C
WS17086,7,24.8151,80.7539,C
WS17170,7,24.8177,80.7567,F
WS17212,7,24.8179,80.7551,C
WS17282,7,24.8175,80.7546,F
WS18008,7,24.8317,80.7576,C
SV18067,7,24.8112,80.7553,C
WS18120,7,24.8164,80.7514,C
SV18173,7,24.8146,80.7573,C
WS18218,7,24.8163,80.7534,C
WS18285,7,24.8048,80.7472,F
WS18351,7,24.8175,80.7558,C
WS19119,7,24.8158,80.755,C
WS19210,7,24.8172,80.7573,C
WS19266,7,24.8162,80.7568,C
WS19322,7,24.817,80.7545,C
WS20006,7,24.8167,80.754,C
WS20231,7,24.8158,80.7587,C
WS20279,7,24.821,80.741,C
WS20342,7,24.8162,80.7555,C
WS21032,7,24.8175,80.755,F
WS21093,7,24.8167,80.7527,C
WS21151,7,24.8175,80.7568,C
WS21212,7,24.8169,80.7572,C
WS21278,7,24.8173,80.7556,C
WS21338,7,24.8148,80.7569,C
WS22022,7,24.8173,80.7558,C
WS22072,7,24.8176,80.7557,C
WS22141,7,24.817,80.7648,C
WS22281,7,24.8169,80.7539,C
WS22337,7,24.8164,80.756,C
WS23011,7,24.8149,80.7542,C
WS23061,7,24.8164,80.7538,C
HG23138,7,24.8208,80.7571,C
WS23203,7,24.8173,80.7553,C
WS23259,7,24.8155,80.755,C
HG23314,7,24.8211,80.7569,C
HG24013,7,24.8208,80.7572,C
HG24062,7,24.8193,80.7561,C
WS24139,7,24.8165,80.755,C
WS24205,7,24.8151,80.7546,C
WS24258,7,24.8166,80.7551,C
WS24314,7,24.8148,80.7538,C
WS14335,70,24.9299,81.025,C
WS15103,70,24.9304,81.0225,C
WS15148,70,24.9306,81.0259,C
WS15208,70,24.9291,81.026,F
WS15264,70,24.9306,81.0243,F
WS15320,70,24.9285,81.0208,F
WS16004,70,24.9301,81.025,F
WS16074,70,24.9322,81.0283,F
WS16207,70,24.9292,81.0465,F
WS16263,70,24.93,81.0396,F
WS16319,70,24.9295,81.0255,F
WS17030,70,24.9305,81.0293,F
WS17086,70,24.9304,81.0647,F
WS17170,70,24.9305,81.0268,F
WS17212,70,24.93,81.0253,F
WS17282,70,24.9304,81.0253,C
WS18008,70,24.93,81.0243,F
WS18120,70,24.93,81.0261,F
SV18173,70,24.931,81.0262,F
WS18218,70,24.9306,81.0256,F
WS19119,70,24.9315,81.0283,F
WS20279,70,24.93,81.0298,F
WS21032,70,24.9292,81.0252,F
WS21093,70,24.9293,81.025,F
WS21151,70,24.9284,81.0376,F
WS21212,70,24.9295,81.0254,F
WS21278,70,24.9291,81.0327,F
WS21338,70,24.9271,81.0659,F
WS22022,70,24.9283,81.0385,F
WS22072,70,24.93,81.0282,F
WS22281,70,24.9285,81.0342,F
WS22337,70,24.9304,81.0353,F
WS23011,70,24.9293,81.0327,F
WS23061,70,24.9295,81.0361,F
HG23138,70,24.9298,81.0264,F
WS23203,70,24.9293,81.0306,F
HG23314,70,24.93,81.0255,F
HG24013,70,24.93,81.0262,F
HG24062,70,24.9303,81.0302,F
WS24139,70,24.9302,81.0307,F
WS24258,70,24.9301,81.0309,F
WS24314,70,24.9296,81.0326,F
WS14335,71,24.9306,80.9696,C
WS14335,8,24.7922,80.7418,F
WS14335,8,24.7742,80.7323,F
WS15103,8,24.7914,80.7414,F
WS15148,8,24.7912,80.7409,F
WS15208,8,24.792,80.7415,F
WS15264,8,24.7903,80.7409,F
