new_key,date,cruise_id,station,event_n,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Temperature_C,Pressure_db
WS12219#2012-08-06 20:32:00#5,2012-08-06 20:32:00,WS12219,5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-06 20:52:00#5.5,2012-08-06 20:52:00,WS12219,5.5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-06 21:08:00#6,2012-08-06 21:08:00,WS12219,6,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-06 21:36:00#6.5,2012-08-06 21:36:00,WS12219,6.5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 02:37:00#9.5,2012-08-07 02:37:00,WS12219,9.5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 03:55:00#9,2012-08-07 03:55:00,WS12219,9,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 04:24:00#8,2012-08-07 04:24:00,WS12219,8,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 04:52:00#7,2012-08-07 04:52:00,WS12219,7,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 05:59:00#10,2012-08-07 05:59:00,WS12219,10,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 06:27:00#11,2012-08-07 06:27:00,WS12219,11,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 06:50:00#12,2012-08-07 06:50:00,WS12219,12,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 08:09:00#13,2012-08-07 08:09:00,WS12219,13,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 08:22:00#14,2012-08-07 08:22:00,WS12219,14,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 08:36:00#15,2012-08-07 08:36:00,WS12219,15,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 09:15:00#15.5,2012-08-07 09:15:00,WS12219,15.5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 11:07:00#16,2012-08-07 11:07:00,WS12219,16,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 11:30:00#17,2012-08-07 11:30:00,WS12219,17,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 11:58:00#18,2012-08-07 11:58:00,WS12219,18,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 13:33:00#19,2012-08-07 13:33:00,WS12219,19,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 13:50:00#20,2012-08-07 13:50:00,WS12219,20,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 16:10:00#21,2012-08-07 16:10:00,WS12219,21,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 17:03:00#21.5,2012-08-07 17:03:00,WS12219,21.5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 20:30:00#22.5,2012-08-07 20:30:00,WS12219,22.5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 22:13:00#22,2012-08-07 22:13:00,WS12219,22,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 22:35:00#23,2012-08-07 22:35:00,WS12219,23,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-07 23:14:00#24,2012-08-07 23:14:00,WS12219,24,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 13:23:00#1,2014-12-01 13:23:00,WS14335,1,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 13:32:00#2,2014-12-01 13:32:00,WS14335,2,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 13:53:00#3,2014-12-01 13:53:00,WS14335,3,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 17:10:00#EK_IN,2014-12-01 17:10:00,WS14335,EK_IN,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 17:21:00#EK_MID,2014-12-01 17:21:00,WS14335,EK_MID,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 19:18:00#4,2014-12-01 19:18:00,WS14335,4,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 19:36:00#5,2014-12-01 19:36:00,WS14335,5,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 21:26:00#UK_IN,2014-12-01 21:26:00,WS14335,UK_IN,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 21:40:00#UK_MID,2014-12-01 21:40:00,WS14335,UK_MID,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 21:52:00#UK_OFF,2014-12-01 21:52:00,WS14335,UK_OFF,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-01 23:30:00#7,2014-12-01 23:30:00,WS14335,7,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 00:12:00#9,2014-12-02 00:12:00,WS14335,9,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 00:47:00#9.5,2014-12-02 00:47:00,WS14335,9.5,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 01:46:00#8,2014-12-02 01:46:00,WS14335,8,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 02:42:00#10,2014-12-02 02:42:00,WS14335,10,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 03:00:00#11,2014-12-02 03:00:00,WS14335,11,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 03:20:00#8b,2014-12-02 03:20:00,WS14335,8b,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 03:31:00#12,2014-12-02 03:31:00,WS14335,12,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 04:58:00#15.5,2014-12-02 04:58:00,WS14335,15.5,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 05:22:00#15,2014-12-02 05:22:00,WS14335,15,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 05:36:00#14,2014-12-02 05:36:00,WS14335,14,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 05:47:00#13,2014-12-02 05:47:00,WS14335,13,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 07:06:00#16,2014-12-02 07:06:00,WS14335,16,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 07:34:00#17,2014-12-02 07:34:00,WS14335,17,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 07:54:00#18,2014-12-02 07:54:00,WS14335,18,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 09:23:00#19,2014-12-02 09:23:00,WS14335,19,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 09:39:00#20,2014-12-02 09:39:00,WS14335,20,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 09:56:00#21LK,2014-12-02 09:56:00,WS14335,21LK,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 10:21:00#21.5,2014-12-02 10:21:00,WS14335,21.5,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 13:05:00#22.5,2014-12-02 13:05:00,WS14335,22.5,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 13:35:00#22,2014-12-02 13:35:00,WS14335,22,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 13:49:00#23,2014-12-02 13:49:00,WS14335,23,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-02 14:08:00#24,2014-12-02 14:08:00,WS14335,24,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-05 01:13:00#6.5,2014-12-05 01:13:00,WS14335,6.5,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-05 01:28:00#6,2014-12-05 01:28:00,WS14335,6,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-05 01:38:00#5.5,2014-12-05 01:38:00,WS14335,5.5,1,1,1,0,1,1,1,1,1,1
WS14335#2014-12-05 04:03:00#EK_OFF,2014-12-05 04:03:00,WS14335,EK_OFF,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 00:07:00#8,2015-04-13 00:07:00,WS15103,8,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 00:39:00#9,2015-04-13 00:39:00,WS15103,9,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 01:12:00#9.5,2015-04-13 01:12:00,WS15103,9.5,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 03:10:00#10,2015-04-13 03:10:00,WS15103,10,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 03:36:00#11,2015-04-13 03:36:00,WS15103,11,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 12:45:00#1,2015-04-13 12:45:00,WS15103,1,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 12:58:00#2,2015-04-13 12:58:00,WS15103,2,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 13:16:00#3,2015-04-13 13:16:00,WS15103,3,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 16:19:00#EK_IN,2015-04-13 16:19:00,WS15103,EK_IN,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 16:27:00#EK_MID,2015-04-13 16:27:00,WS15103,EK_MID,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 17:02:00#4,2015-04-13 17:02:00,WS15103,4,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 18:12:00#5,2015-04-13 18:12:00,WS15103,5,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 18:21:00#5.5,2015-04-13 18:21:00,WS15103,5.5,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 18:36:00#6,2015-04-13 18:36:00,WS15103,6,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 18:51:00#6.5,2015-04-13 18:51:00,WS15103,6.5,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 19:40:00#MR,2015-04-13 19:40:00,WS15103,MR,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 22:03:00#UK_OFF,2015-04-13 22:03:00,WS15103,UK_OFF,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 22:12:00#UK_MID,2015-04-13 22:12:00,WS15103,UK_MID,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 22:23:00#UK_IN,2015-04-13 22:23:00,WS15103,UK_IN,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-13 23:44:00#7,2015-04-13 23:44:00,WS15103,7,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 04:06:00#12,2015-04-14 04:06:00,WS15103,12,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 05:54:00#13,2015-04-14 05:54:00,WS15103,13,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 06:09:00#14,2015-04-14 06:09:00,WS15103,14,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 06:27:00#15,2015-04-14 06:27:00,WS15103,15,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 06:59:00#15.5,2015-04-14 06:59:00,WS15103,15.5,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 09:15:00#16,2015-04-14 09:15:00,WS15103,16,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 09:51:00#17,2015-04-14 09:51:00,WS15103,17,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 10:18:00#18,2015-04-14 10:18:00,WS15103,18,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 12:58:00#19,2015-04-14 12:58:00,WS15103,19,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 13:01:00#20,2015-04-14 13:01:00,WS15103,20,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 13:20:00#21LK,2015-04-14 13:20:00,WS15103,21LK,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 15:38:00#21.5,2015-04-14 15:38:00,WS15103,21.5,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 17:50:00#WS,2015-04-14 17:50:00,WS15103,WS,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 19:05:00#22.5,2015-04-14 19:05:00,WS15103,22.5,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 19:26:00#22,2015-04-14 19:26:00,WS15103,22,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 19:38:00#23,2015-04-14 19:38:00,WS15103,23,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-14 19:54:00#24,2015-04-14 19:54:00,WS15103,24,1,1,1,0,1,1,1,1,1,1
WS15103#2015-04-17 07:46:00#EK_OFF,2015-04-17 07:46:00,WS15103,EK_OFF,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 12:09:00#1,2015-06-01 12:09:00,WS15152,1,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 12:09:00#2,2015-06-01 12:09:00,WS15152,2,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 12:09:00#3,2015-06-01 12:09:00,WS15152,3,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 15:26:00#EK_IN,2015-06-01 15:26:00,WS15152,EK_IN,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 15:41:00#EK_MID,2015-06-01 15:41:00,WS15152,EK_MID,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 15:55:00#EK_OFF,2015-06-01 15:55:00,WS15152,EK_OFF,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 18:01:00#4,2015-06-01 18:01:00,WS15152,4,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 18:01:00#5,2015-06-01 18:01:00,WS15152,5,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 18:30:00#5.5,2015-06-01 18:30:00,WS15152,5.5,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 18:40:00#6,2015-06-01 18:40:00,WS15152,6,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 18:47:00#6.5,2015-06-01 18:47:00,WS15152,6.5,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 19:36:00#MR,2015-06-01 19:36:00,WS15152,MR,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 21:43:00#UK_OFF,2015-06-01 21:43:00,WS15152,UK_OFF,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 21:54:00#UK_MID,2015-06-01 21:54:00,WS15152,UK_MID,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 22:02:00#UK_IN,2015-06-01 22:02:00,WS15152,UK_IN,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 23:32:00#7,2015-06-01 23:32:00,WS15152,7,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-01 23:54:00#8,2015-06-01 23:54:00,WS15152,8,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 00:11:00#9,2015-06-02 00:11:00,WS15152,9,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 00:48:00#9.5,2015-06-02 00:48:00,WS15152,9.5,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 02:15:00#12,2015-06-02 02:15:00,WS15152,12,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 02:45:00#11,2015-06-02 02:45:00,WS15152,11,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 03:03:00#10,2015-06-02 03:03:00,WS15152,10,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 04:32:00#13,2015-06-02 04:32:00,WS15152,13,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 04:49:00#14,2015-06-02 04:49:00,WS15152,14,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 05:06:00#15,2015-06-02 05:06:00,WS15152,15,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 05:40:00#15.5,2015-06-02 05:40:00,WS15152,15.5,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 07:31:00#18,2015-06-02 07:31:00,WS15152,18,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 08:06:00#17,2015-06-02 08:06:00,WS15152,17,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 08:31:00#16,2015-06-02 08:31:00,WS15152,16,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 10:30:00#19,2015-06-02 10:30:00,WS15152,19,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 10:50:00#20,2015-06-02 10:50:00,WS15152,20,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 11:21:00#21LK,2015-06-02 11:21:00,WS15152,21LK,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 12:18:00#21.5,2015-06-02 12:18:00,WS15152,21.5,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 14:21:00#WS,2015-06-02 14:21:00,WS15152,WS,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 15:39:00#22.5,2015-06-02 15:39:00,WS15152,22.5,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 16:05:00#22,2015-06-02 16:05:00,WS15152,22,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 16:18:00#23,2015-06-02 16:18:00,WS15152,23,1,1,1,0,1,1,1,1,1,1
WS15152#2015-06-02 16:40:00#24,2015-06-02 16:40:00,WS15152,24,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 12:20:00#1,2015-07-27 12:20:00,WS15208,1,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 12:33:00#2,2015-07-27 12:33:00,WS15208,2,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 12:53:00#3,2015-07-27 12:53:00,WS15208,3,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 15:42:00#EK_IN,2015-07-27 15:42:00,WS15208,EK_IN,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 15:56:00#EK_MID,2015-07-27 15:56:00,WS15208,EK_MID,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 16:15:00#EK_OFF,2015-07-27 16:15:00,WS15208,EK_OFF,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 18:30:00#4,2015-07-27 18:30:00,WS15208,4,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 18:47:00#5,2015-07-27 18:47:00,WS15208,5,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 18:58:00#5.5,2015-07-27 18:58:00,WS15208,5.5,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 19:07:00#6,2015-07-27 19:07:00,WS15208,6,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 19:34:00#6.5,2015-07-27 19:34:00,WS15208,6.5,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 20:45:00#MR,2015-07-27 20:45:00,WS15208,MR,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 22:43:00#UK_OFF,2015-07-27 22:43:00,WS15208,UK_OFF,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 22:55:00#UK_MID,2015-07-27 22:55:00,WS15208,UK_MID,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-27 23:05:00#UK_IN,2015-07-27 23:05:00,WS15208,UK_IN,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 00:43:00#7,2015-07-28 00:43:00,WS15208,7,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 01:04:00#8,2015-07-28 01:04:00,WS15208,8,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 01:23:00#9,2015-07-28 01:23:00,WS15208,9,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 02:02:00#9.5,2015-07-28 02:02:00,WS15208,9.5,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 02:54:00#9.6,2015-07-28 02:54:00,WS15208,9.6,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 04:02:00#9.7,2015-07-28 04:02:00,WS15208,9.7,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 05:24:00#9.8,2015-07-28 05:24:00,WS15208,9.8,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 08:49:00#12,2015-07-28 08:49:00,WS15208,12,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 09:12:00#11,2015-07-28 09:12:00,WS15208,11,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 09:34:00#10,2015-07-28 09:34:00,WS15208,10,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 11:20:00#13,2015-07-28 11:20:00,WS15208,13,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 11:34:00#14,2015-07-28 11:34:00,WS15208,14,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 11:58:00#15,2015-07-28 11:58:00,WS15208,15,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 12:40:00#15.5,2015-07-28 12:40:00,WS15208,15.5,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 14:57:00#16,2015-07-28 14:57:00,WS15208,16,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 15:22:00#17,2015-07-28 15:22:00,WS15208,17,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 15:45:00#18,2015-07-28 15:45:00,WS15208,18,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 17:37:00#19,2015-07-28 17:37:00,WS15208,19,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 17:49:00#20,2015-07-28 17:49:00,WS15208,20,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 18:30:00#21LK,2015-07-28 18:30:00,WS15208,21LK,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 19:07:00#21.5,2015-07-28 19:07:00,WS15208,21.5,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-28 22:46:00#WS,2015-07-28 22:46:00,WS15208,WS,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-29 00:29:00#22,2015-07-29 00:29:00,WS15208,22,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-29 00:57:00#23,2015-07-29 00:57:00,WS15208,23,1,1,1,0,1,1,1,1,1,1
WS15208#2015-07-29 01:19:00#24,2015-07-29 01:19:00,WS15208,24,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 13:01:00#1,2015-09-21 13:01:00,WS15264,1,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 13:14:00#2,2015-09-21 13:14:00,WS15264,2,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 13:30:00#3,2015-09-21 13:30:00,WS15264,3,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 16:05:00#EK_IN,2015-09-21 16:05:00,WS15264,EK_IN,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 16:21:00#EK_MID,2015-09-21 16:21:00,WS15264,EK_MID,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 16:36:00#EK_OFF,2015-09-21 16:36:00,WS15264,EK_OFF,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 18:41:00#4,2015-09-21 18:41:00,WS15264,4,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 18:54:00#5,2015-09-21 18:54:00,WS15264,5,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 19:03:00#5.5,2015-09-21 19:03:00,WS15264,5.5,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 19:15:00#6,2015-09-21 19:15:00,WS15264,6,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 19:28:00#6.5,2015-09-21 19:28:00,WS15264,6.5,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 20:21:00#MR,2015-09-21 20:21:00,WS15264,MR,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 22:10:00#UK_OFF,2015-09-21 22:10:00,WS15264,UK_OFF,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 22:22:00#UK_MID,2015-09-21 22:22:00,WS15264,UK_MID,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-21 22:33:00#UK_IN,2015-09-21 22:33:00,WS15264,UK_IN,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 00:04:00#7,2015-09-22 00:04:00,WS15264,7,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 00:39:00#8,2015-09-22 00:39:00,WS15264,8,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 01:19:00#9,2015-09-22 01:19:00,WS15264,9,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 01:57:00#9.5,2015-09-22 01:57:00,WS15264,9.5,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 03:17:00#12,2015-09-22 03:17:00,WS15264,12,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 03:44:00#11,2015-09-22 03:44:00,WS15264,11,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 04:03:00#10,2015-09-22 04:03:00,WS15264,10,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 05:24:00#13,2015-09-22 05:24:00,WS15264,13,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 05:35:00#14,2015-09-22 05:35:00,WS15264,14,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 05:49:00#15,2015-09-22 05:49:00,WS15264,15,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 06:12:00#15.5,2015-09-22 06:12:00,WS15264,15.5,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 07:54:00#18,2015-09-22 07:54:00,WS15264,18,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 08:15:00#17,2015-09-22 08:15:00,WS15264,17,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 08:31:00#16,2015-09-22 08:31:00,WS15264,16,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 10:00:00#19,2015-09-22 10:00:00,WS15264,19,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 10:29:00#20,2015-09-22 10:29:00,WS15264,20,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 10:46:00#21LK,2015-09-22 10:46:00,WS15264,21LK,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 12:04:00#21.5,2015-09-22 12:04:00,WS15264,21.5,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 14:18:00#WS,2015-09-22 14:18:00,WS15264,WS,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 15:45:00#22.5,2015-09-22 15:45:00,WS15264,22.5,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 16:10:00#22,2015-09-22 16:10:00,WS15264,22,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 16:23:00#23,2015-09-22 16:23:00,WS15264,23,1,1,1,0,1,1,1,1,1,1
WS15264#2015-09-22 16:40:00#24,2015-09-22 16:40:00,WS15264,24,1,1,1,0,1,1,1,1,1,1
WS15320#2015-11-16 14:14:00#1,2015-11-16 14:14:00,WS15320,1,1,1,1,0,1,1,1,1,1,1
WS15320#2015-11-16 14:44:00#2,2015-11-16 14:44:00,WS15320,2,1,1,1,0,1,1,1,1,1,1
WS15320#2015-11-16 17:08:00#EK_IN,2015-11-16 17:08:00,WS15320,EK_IN,1,1,1,0,1,1,1,1,1,1
WS15320#2015-11-16 17:18:00#EK_MID,2015-11-16 17:18:00,WS15320,EK_MID,1,1,1,0,1,1,1,1,1,1
WS15320#2015-11-16 17:35:00#EK_OFF,2015-11-16 17:35:00,WS15320,EK_OFF,1,1,1,0,1,1,1,1,1,1
WS15320#2015-11-16 19:43:00#4,2015-11-16 19:43:00,WS15320,4,1,1,1,0,1,1,1,1,1,1
